address	city	n	place	zip
7 bd aristide briand	courbevoie	6	stade municipal	92400
10 bd saint denis	courbevoie	7	gymnase dallier	92400
1 rue de la montagne	courbevoie	8	école maternelle sonia delaunay	92400
43 rue victor hugo	courbevoie	9	école maternelle marcel achard	92400
43 rue victor hugo	courbevoie	10	école maternelle marcel achard	92400
12/14 rue du général audran	courbevoie	11	école maternelle mozart	92400
11 rue louis blanc	courbevoie	12	école élémentaire andré malraux	92400
26 rue d'essling	courbevoie	13	école maternelle jules vernes	92400
26 rue d'essling	courbevoie	14	école maternelle jules vernes	92400
20 vis rue de bezons	courbevoie	15	école maternelle saint exupéry	92400
16/24 rue carnot	courbevoie	16	école élémentaire guynemer	92400
16/24 rue carnot	courbevoie	17	école élémentaire guynemer	92400
12 square henri régnault	courbevoie	18	maison des associations	92400
11 rue de rouen	courbevoie	19	école élémentaire alexandre dumas	92400
3 chemin pierre ronsard	courbevoie	20	école élémentaire pierre ronsard	92400
2 allée auguste rodin	courbevoie	21	école maternelle rodin	92400
2 allée auguste rodin	courbevoie	22	école maternelle rodin	92400
6 chemin des écoliers	courbevoie	23	école maternelle les fauvelles	92400
8 chemin des écoliers	courbevoie	24	école élémentaire jean de la bruyère	92400
8 chemin des écoliers	courbevoie	25	école élémentaire jean de la bruyère	92400
20 bd de la mission marchand	courbevoie	26	école maternelle alfred de musset	92400
73 rue gaultier	courbevoie	27	maison des associations	92400
26 rue émile deschanel	courbevoie	28	école maternelle françoise dolto	92400
70 rue armand silvestre	courbevoie	29	école élémentaire anatole france	92400
12 rue cayla	courbevoie	30	école élémentaire logie	92400
rue anatole france	courbevoie	31	école élémentaire anatole france	92400
182 bd saint denis	courbevoie	32	école élémentaire théophile gauthier	92400
182 bd saint denis	courbevoie	33	école élémentaire théophile gauthier	92400
1/3 rue fallet	courbevoie	34	école maternelle alphonse daudet	92400
1/3 rue fallet	courbevoie	35	école maternelle alphonse daudet	92400
6 rue adolphe lalyre	courbevoie	36	école maternelle watteau	92400
8 av léon bourgain	courbevoie	37	école mixte mermoz	92400
8 av léon bourgain	courbevoie	38	école mixte mermoz	92400
186 rue armand silvestre	courbevoie	39	école élémentaire	92400
186 rue armand silvestre	courbevoie	40	école élémentaire	92400
186 rue armand silvestre	courbevoie	41	école élémentaire	92400
86 rue armand silvestre	courbevoie	42	annexe villebois mareuil	92400
21 rue pierre brossolette	courbevoie	43	centre omnisport dr jean blot	92400
21 rue pierre brossolette	courbevoie	44	centre omnisport dr jean blot	92400
21 rue pierre brossolette	courbevoie	45	centre omnisport dr jean blot	92400
21 rue pierre brossolette	courbevoie	46	centre omnisport dr jean blot	92400
62 rue jean pierre timbaud	courbevoie	47	école élémentaire lamartine	92400
rue anatole france	courbevoie	48	école élémentaire anatole france	92400
6 av du parc	fontenay	1	école élémentaire du parc - préau	92260
2 place de l'église	fontenay	2	salle place de l'église	92260
2 av j et m dolivet	fontenay	3	école maternelle jean macé - préau	92260
5 rue de l'avenir	fontenay	4	centre de loisirs	92260
allée des lilas	fontenay	5	école maternelle scarron - réfectoire	92260
allée des lilas	fontenay	6	école maternelle scarron - préau	92260
50 av gabriel	fontenay	7	école élémentaire roue b - réfectoire	92260
50 av gabriel	fontenay	8	école élémentaire roue a - réfectoire	92260
8/12 rue paul verlaine	fontenay	9	l'escale	92260
7 rue des potiers	fontenay	10	gymnase jean fournier	92260
23/25 av lombart	fontenay	11	maison de l'économie et de l'emploi	92260
3 bis rue du docteur soubise	fontenay	12	maison de la culture	92260
8 rue des ormeaux	fontenay	13	école élémentaire des ormeaux - préau	92260
8 rue des ormeaux	fontenay	14	école maternelle des ormeaux - préau	92260
26 av raymond croland	fontenay	15	école maternelle des renards - préau	92260
1 rue des pervenches	fontenay	16	école élémentaire des pervenches - réfectoire	92260
1 rue des pervenches	fontenay	17	école maternelle des pervenches - réfectoire	92260
2 av du maréchal leclerc	garches	1	mairie a	92380
2 av du maréchal leclerc	garches	2	mairie b	92380
22 grande rue	garches	3	école maternelle saint éxupéry - bureau a	92380
22 grande rue	garches	4	école maternelle saint éxupéry - bureau b	92380
13 rue de suresnes	garches	5	groupe scolaire pasteur - école maternelle	92380
66 rue du docteur debat	garches	6	école maternelle ramon - bureau a	92380
16 allée du marché	garches	7	cité raymond poincaré - maison des jeunes	92380
69 rue du 19 janvier	garches	8	collège henri bergson - bureau a	92380
66 rue du docteur debat	garches	9	école maternelle ramon - bureau b	92380
2 av du maréchal leclerc	garches	10	mairie c	92380
2 av du maréchal leclerc	garches	11	mairie d	92380
69 rue du 19 janvier	garches	12	collège henri bergson - bureau a	92380
68 bd de la république	la	1	mairie - salle des mariages	92250
44 rue de l'aigle	la	2	école maternelle voltaire	92250
39 rue sartoris	la	3	école élémentaire voltaire	92250
103 av du général de gaulle	la	4	collège les vallées	92250
12 av foch	la	5	foyer des arts et loisirs	92250
22 rue étienne d'orves	la	6	maison des clubs - salle principale	92250
9 rue gabriel péri	la	7	foyer des anciens garennois bohn cantin	92250
24 av conté	la	8	école élémentaire renan	92250
6 rue des champs philippe	la	9	école maternelle rené guest	92250
68 bd de la république	la	10	mairie - salle annexe	92250
6 rue des champs philippe	la	11	école maternelle rené guest	92250
16 rue fernand drouilly	la	12	école maternelle renan	92250
39 rue sartoris	la	13	école sagot voltaire	92250
école élémentaire andré marsault	la	14		92250
22 rue étienne d'orves	la	15	maison des clubs - salle annexe	92250
23 rue du château	la	16	foyer des associations patriotes	92250
117 av gabriel péri	gennevilliers	1	mairie - salle du conseil municipale	92230
13 rue des petites murailles	gennevilliers	2	école maternelle gustave caillebotte	92230
13 rue des petites murailles	gennevilliers	3	école maternelle gustave caillebotte - préau	92230
1 rue pasteur	gennevilliers	4	école maternelle pasteur	92230
entrée rue eugénie	gennevilliers	5	école maternelle kergomard - salles imagym	92230
27 rue de la couture d'auxerre	gennevilliers	6	la maison de l'enfance youri gargarine - centre de loisirs	92230
3 rue hector berlioz	gennevilliers	7	école mixte b langevin	92230
rue de la couture d'auxerre	gennevilliers	8	gymnase paul langevin	92230
22 rue julien mocquard	gennevilliers	9	gymnase joliot curie	92230
22 rue julien mocquard	gennevilliers	10	gymnase joliot curie	92230
9/14 rue marcel lamour	gennevilliers	11	école maternelle joliot curie	92230
21/23 rue victor hugo	gennevilliers	12	salle de réunion	92230
30/40 rue françois kovac	gennevilliers	13	espace gresillons	92230
30/40 rue françois kovac	gennevilliers	14	espace gresillons	92230
37 rue paul vaillant couturier	gennevilliers	15	école maternelle des grésillons	92230
36 rue du puits guillon	gennevilliers	16	école primaire anatole france - préau	92230
36 rue du puits guillon	gennevilliers	17	école primaire anatole france - réfectoire	92230
9 bd jean jacques rousseau	gennevilliers	18	école maternelle denis diderot - préau des grands	92230
8 rue jean perrin	gennevilliers	19	école primaire jean lurçat - préau	92230
9 bd jean jacques rousseau	gennevilliers	20	école mixte b denis diderot	92230
